n_lists,pq_bits,pq_dim,n_probes,build_time,search_time,queries_per_second,latency_per_query,online_median_latency_ms,online_p95_latency_ms,recall_at_10,total_correct,total_possible
4096,4,384,32,21.908006226003636,0.007486038506613113,133582.00056232774,0.007486038506613113,0.43784649460576475,0.4638620011974126,0.9302,9302,10000
