n_lists,pq_bits,pq_dim,n_probes,build_time,search_time,queries_per_second,latency_per_query,online_median_latency_ms,online_p95_latency_ms,recall_at_10,total_correct,total_possible
4096,4,384,32,25.60965286899591,0.00978652049525408,102181.36266969905,0.00978652049525408,2.3755959991831332,2.865381000447087,0.9262,9262,10000
